Date,Open,High,Low,Close,Adj Close,Volume,Bank
2004-07-28,509.354187,509.354187,509.354187,497.854187,170.451523,1.0,Santander
2004-07-29,501.687592,500.729187,500.729187,500.729187,171.435806,0.0,Santander
2004-07-30,500.250092,501.687592,501.687592,501.687592,171.763962,0.0,Santander
2004-08-02,496.416687,504.083405,504.083405,498.812592,170.779663,52.0,Santander
2004-08-03,497.375092,506.000092,505.041687,500.729187,171.435806,49.0,Santander
2004-08-04,498.812592,502.166687,502.166687,497.854187,170.451523,79.0,Santander
2004-08-05,500.729187,506.479187,506.479187,506.479187,173.404541,0.0,Santander
2004-08-06,500.250092,499.770905,499.770905,499.770905,171.107742,0.0,Santander
2004-08-09,499.770905,498.812592,498.812592,498.812592,170.779663,0.0,Santander
2004-08-10,499.291687,504.083405,504.083405,504.083405,172.584259,0.0,Santander
2004-08-11,505.041687,495.937592,495.937592,495.937592,169.79538,0.0,Santander
2004-08-12,504.562592,500.729187,500.729187,500.729187,171.435806,0.0,Santander
2004-08-13,495.937592,498.812592,498.812592,498.812592,170.779663,0.0,Santander
2004-08-16,498.812592,498.812592,498.812592,498.812592,170.779663,0.0,Santander
2004-08-17,504.562592,508.875092,508.875092,508.875092,174.224762,0.0,Santander
2004-08-18,507.437592,509.354187,509.354187,509.354187,174.388763,0.0,Santander
2004-08-19,513.666687,512.229187,512.229187,512.229187,175.373169,0.0,Santander
2004-08-20,510.791687,508.875092,508.875092,508.875092,174.224762,0.0,Santander
2004-08-23,511.270905,513.187622,513.187622,513.187622,175.70134,0.0,Santander
2004-08-24,511.750092,513.266174,513.283386,511.270905,175.045013,730.0,Santander
2004-08-25,510.791687,506.958405,506.958405,506.958405,173.568604,0.0,Santander
2004-08-26,513.187622,512.708374,512.708374,512.708374,175.537201,0.0,Santander
2004-08-27,513.187622,513.187622,513.187622,513.187622,175.70134,0.0,Santander
2004-08-30,513.187622,513.187622,513.187622,513.187622,175.70134,0.0,Santander
2004-08-31,515.104187,522.291687,522.291687,522.291687,178.818283,0.0,Santander
2004-09-01,525.166687,533.791809,533.791809,530.916687,181.771225,7466.0,Santander
2004-09-02,529.958374,534.750122,534.750122,534.750122,183.083725,0.0,Santander
2004-09-03,536.666809,537.625122,537.625122,537.625122,184.068054,0.0,Santander
2004-09-06,538.583374,540.500122,540.500122,540.500122,185.052322,0.0,Santander
2004-09-07,540.500122,541.458374,541.458374,541.458374,185.380417,0.0,Santander
2004-09-08,542.416809,535.708374,535.708374,535.708374,183.411789,0.0,Santander
2004-09-09,532.354187,536.666809,536.666809,536.666809,183.739929,0.0,Santander
