Date,Open,High,Low,Close,Adj Close,Volume,Bank
1989-06-23,463.403412,463.403412,463.403412,463.403412,195.191574,0.0,NatWest_Bank
1989-06-26,462.170898,462.170898,462.170898,462.170898,194.67244,0.0,NatWest_Bank
1989-06-27,468.333191,468.333191,468.333191,468.333191,197.268051,0.0,NatWest_Bank
1989-06-28,476.960388,476.960388,476.960388,476.960388,200.901947,0.0,NatWest_Bank
1989-06-29,473.263,473.263,473.263,473.263,199.344574,0.0,NatWest_Bank
1989-06-30,467.100708,467.100708,467.100708,467.100708,196.748947,0.0,NatWest_Bank
1989-07-03,465.868286,465.868286,465.868286,465.868286,196.229843,0.0,NatWest_Bank
1989-07-04,467.100708,467.100708,467.100708,467.100708,196.748947,0.0,NatWest_Bank
1989-07-05,468.333191,468.333191,468.333191,468.333191,197.268051,0.0,NatWest_Bank
1989-07-06,475.727905,475.727905,475.727905,475.727905,200.382813,0.0,NatWest_Bank
1989-07-07,479.425293,479.425293,479.425293,479.425293,201.940216,0.0,NatWest_Bank
1989-07-10,481.890198,481.890198,481.890198,481.890198,202.978424,0.0,NatWest_Bank
1989-07-11,484.355103,484.355103,484.355103,484.355103,204.016647,0.0,NatWest_Bank
1989-07-12,481.890198,481.890198,481.890198,481.890198,202.978424,0.0,NatWest_Bank
1989-07-13,480.657806,480.657806,480.657806,480.657806,202.45932,0.0,NatWest_Bank
1989-07-14,486.820007,486.820007,486.820007,486.820007,205.054886,0.0,NatWest_Bank
1989-07-17,495.447205,495.447205,495.447205,495.447205,208.688812,0.0,NatWest_Bank
1989-07-18,499.144592,499.144592,499.144592,499.144592,210.246246,0.0,NatWest_Bank
1989-07-19,501.609497,501.609497,501.609497,501.609497,211.284485,0.0,NatWest_Bank
1989-07-20,500.377106,500.377106,500.377106,500.377106,210.765442,0.0,NatWest_Bank
1989-07-21,500.377106,500.377106,500.377106,500.377106,210.765442,0.0,NatWest_Bank
1989-07-24,499.144592,499.144592,499.144592,499.144592,210.246246,0.0,NatWest_Bank
1989-07-25,499.144592,499.144592,499.144592,499.144592,210.246246,0.0,NatWest_Bank
1989-07-26,495.447205,495.447205,495.447205,495.447205,208.688812,0.0,NatWest_Bank
1989-07-27,497.912109,497.912109,497.912109,497.912109,209.727127,0.0,NatWest_Bank
1989-07-28,505.306885,505.306885,505.306885,505.306885,212.841858,0.0,NatWest_Bank
1989-07-31,526.258606,526.258606,526.258606,526.258606,221.666977,0.0,NatWest_Bank
1989-08-01,517.631409,517.631409,517.631409,517.631409,218.033127,0.0,NatWest_Bank
1989-08-02,521.328796,521.328796,521.328796,521.328796,219.5905,0.0,NatWest_Bank
1989-08-03,525.026184,525.026184,525.026184,525.026184,221.147964,0.0,NatWest_Bank
1989-08-04,531.188477,531.188477,531.188477,531.188477,223.743561,0.0,NatWest_Bank
1989-08-07,531.188477,531.188477,531.188477,531.188477,223.743561,0.0,NatWest_Bank
1989-08-08,545.977905,545.977905,545.977905,545.977905,229.972992,0.0,NatWest_Bank
1989-08-09,550.907776,550.907776,550.907776,550.907776,232.049622,0.0,NatWest_Bank
1989-08-10,545.977905,545.977905,545.977905,545.977905,229.972992,0.0,NatWest_Bank
1989-08-11,536.118286,536.118286,536.118286,536.118286,225.820038,0.0,NatWest_Bank
1989-08-14,523.793701,523.793701,523.793701,523.793701,220.628769,0.0,NatWest_Bank
1989-08-15,517.631409,517.631409,517.631409,517.631409,218.033127,0.0,NatWest_Bank
1989-08-16,526.258606,526.258606,526.258606,526.258606,221.666977,0.0,NatWest_Bank
1989-08-17,529.955994,529.955994,529.955994,529.955994,223.224365,0.0,NatWest_Bank
1989-08-18,528.723511,528.723511,528.723511,528.723511,222.705246,0.0,NatWest_Bank
1989-08-21,528.723511,528.723511,528.723511,528.723511,222.705246,0.0,NatWest_Bank
1989-08-22,528.723511,528.723511,528.723511,528.723511,222.705246,0.0,NatWest_Bank
1989-08-23,542.280579,542.280579,542.280579,542.280579,228.41571,0.0,NatWest_Bank
1989-08-24,560.767395,560.767395,560.767395,560.767395,236.202545,0.0,NatWest_Bank
1989-08-25,560.767395,560.767395,560.767395,560.767395,236.202545,0.0,NatWest_Bank
1989-08-28,560.767395,560.767395,560.767395,560.767395,236.202545,0.0,NatWest_Bank
1989-08-29,557.070007,557.070007,557.070007,557.070007,234.645126,0.0,NatWest_Bank
1989-08-30,555.837585,555.837585,555.837585,555.837585,234.126083,0.0,NatWest_Bank
1989-08-31,557.070007,557.070007,557.070007,557.070007,234.645126,0.0,NatWest_Bank
1989-09-01,563.2323,563.2323,563.2323,563.2323,237.240829,0.0,NatWest_Bank
1989-09-04,563.848511,563.848511,563.848511,563.848511,237.500412,0.0,NatWest_Bank
1989-09-05,557.686279,557.686279,557.686279,557.686279,234.904709,0.0,NatWest_Bank
1989-09-06,551.523987,551.523987,551.523987,551.523987,232.309158,0.0,NatWest_Bank
1989-09-07,554.605103,554.605103,554.605103,554.605103,233.606964,0.0,NatWest_Bank
1989-09-08,557.686279,557.686279,557.686279,557.686279,234.904709,0.0,NatWest_Bank
1989-09-11,560.767395,560.767395,560.767395,560.767395,236.202545,0.0,NatWest_Bank
1989-09-12,560.767395,560.767395,560.767395,560.767395,236.202545,0.0,NatWest_Bank
1989-09-13,560.767395,560.767395,560.767395,560.767395,236.202545,0.0,NatWest_Bank
1989-09-14,557.686279,557.686279,557.686279,557.686279,234.904709,0.0,NatWest_Bank
1989-09-15,542.280579,542.280579,542.280579,542.280579,228.41571,0.0,NatWest_Bank
1989-09-18,539.199402,539.199402,539.199402,539.199402,227.117889,0.0,NatWest_Bank
1989-09-19,526.874878,526.874878,526.874878,526.874878,221.926605,0.0,NatWest_Bank
1989-09-20,548.44281,548.44281,548.44281,548.44281,231.011307,0.0,NatWest_Bank
1989-09-21,551.523987,551.523987,551.523987,551.523987,232.309158,0.0,NatWest_Bank
1989-09-22,563.848511,563.848511,563.848511,563.848511,237.500412,0.0,NatWest_Bank
1989-09-25,566.929688,566.929688,566.929688,566.929688,238.798264,0.0,NatWest_Bank
1989-09-26,570.010803,570.010803,570.010803,570.010803,240.0961,0.0,NatWest_Bank
1989-09-27,570.010803,570.010803,570.010803,570.010803,240.0961,0.0,NatWest_Bank
1989-09-28,551.523987,551.523987,551.523987,551.523987,232.309158,0.0,NatWest_Bank
1989-09-29,536.118286,536.118286,536.118286,536.118286,225.820038,0.0,NatWest_Bank
1989-10-02,539.199402,539.199402,539.199402,539.199402,227.117889,0.0,NatWest_Bank
1989-10-03,548.44281,548.44281,548.44281,548.44281,231.011307,0.0,NatWest_Bank
1989-10-04,545.361694,545.361694,545.361694,545.361694,229.71347,0.0,NatWest_Bank
1989-10-05,536.118286,536.118286,536.118286,536.118286,225.820038,0.0,NatWest_Bank
1989-10-06,536.118286,536.118286,536.118286,536.118286,225.820038,0.0,NatWest_Bank
1989-10-09,526.874878,526.874878,526.874878,526.874878,221.926605,0.0,NatWest_Bank
1989-10-10,508.388,508.388,508.388,508.388,214.139709,0.0,NatWest_Bank
1989-10-11,508.388,508.388,508.388,508.388,214.139709,0.0,NatWest_Bank
1989-10-12,514.550293,514.550293,514.550293,514.550293,216.735245,0.0,NatWest_Bank
1989-10-13,520.712585,520.712585,520.712585,520.712585,219.330933,0.0,NatWest_Bank
1989-10-16,514.550293,514.550293,514.550293,514.550293,216.735245,0.0,NatWest_Bank
1989-10-17,520.712585,520.712585,520.712585,520.712585,219.330933,0.0,NatWest_Bank
1989-10-18,533.037109,533.037109,533.037109,533.037109,224.522156,0.0,NatWest_Bank
1989-10-19,542.280579,542.280579,542.280579,542.280579,228.41571,0.0,NatWest_Bank
1989-10-20,529.955994,529.955994,529.955994,529.955994,223.224365,0.0,NatWest_Bank
1989-10-23,533.037109,533.037109,533.037109,533.037109,224.522156,0.0,NatWest_Bank
1989-10-24,517.631409,517.631409,517.631409,517.631409,218.033127,0.0,NatWest_Bank
1989-10-25,508.388,508.388,508.388,508.388,214.139709,0.0,NatWest_Bank
1989-10-26,502.225708,502.225708,502.225708,502.225708,211.544083,0.0,NatWest_Bank
1989-10-27,492.9823,492.9823,492.9823,492.9823,207.650574,0.0,NatWest_Bank
1989-10-30,499.144592,499.144592,499.144592,499.144592,210.246246,0.0,NatWest_Bank
1989-10-31,502.225708,502.225708,502.225708,502.225708,211.544083,0.0,NatWest_Bank
1989-11-01,499.144592,499.144592,499.144592,499.144592,210.246246,0.0,NatWest_Bank
1989-11-02,499.144592,499.144592,499.144592,499.144592,210.246246,0.0,NatWest_Bank
1989-11-03,505.306885,505.306885,505.306885,505.306885,212.841858,0.0,NatWest_Bank
1989-11-06,502.225708,502.225708,502.225708,502.225708,211.544083,0.0,NatWest_Bank
1989-11-07,505.306885,505.306885,505.306885,505.306885,212.841858,0.0,NatWest_Bank
1989-11-08,511.469208,511.469208,511.469208,511.469208,215.4375,0.0,NatWest_Bank
1989-11-09,533.037109,533.037109,533.037109,533.037109,224.522156,0.0,NatWest_Bank
1989-11-10,548.44281,548.44281,548.44281,548.44281,231.011307,0.0,NatWest_Bank
1989-11-13,542.280579,542.280579,542.280579,542.280579,228.41571,0.0,NatWest_Bank
1989-11-14,542.280579,542.280579,542.280579,542.280579,228.41571,0.0,NatWest_Bank
1989-11-15,542.280579,542.280579,542.280579,542.280579,228.41571,0.0,NatWest_Bank
1989-11-16,545.361694,545.361694,545.361694,545.361694,229.71347,0.0,NatWest_Bank
1989-11-17,576.173096,576.173096,576.173096,576.173096,242.691513,0.0,NatWest_Bank
1989-11-20,560.767395,560.767395,560.767395,560.767395,236.202545,0.0,NatWest_Bank
1989-11-21,554.605103,554.605103,554.605103,554.605103,233.606964,0.0,NatWest_Bank
1989-11-22,551.523987,551.523987,551.523987,551.523987,232.309158,0.0,NatWest_Bank
1989-11-23,551.523987,551.523987,551.523987,551.523987,232.309158,0.0,NatWest_Bank
1989-11-24,554.605103,554.605103,554.605103,554.605103,233.606964,0.0,NatWest_Bank
1989-11-27,563.848511,563.848511,563.848511,563.848511,237.500412,0.0,NatWest_Bank
1989-11-28,566.929688,566.929688,566.929688,566.929688,238.798264,0.0,NatWest_Bank
1989-11-29,570.010803,570.010803,570.010803,570.010803,240.0961,0.0,NatWest_Bank
1989-11-30,545.361694,545.361694,545.361694,545.361694,229.71347,0.0,NatWest_Bank
1989-12-01,573.09198,573.09198,573.09198,573.09198,241.393814,0.0,NatWest_Bank
1989-12-04,576.173096,576.173096,576.173096,576.173096,242.691513,0.0,NatWest_Bank
1989-12-05,591.578796,591.578796,591.578796,591.578796,249.180695,0.0,NatWest_Bank
1989-12-06,610.065613,610.065613,610.065613,610.065613,256.967651,0.0,NatWest_Bank
1989-12-07,631.633606,631.633606,631.633606,631.633606,266.052399,0.0,NatWest_Bank
1989-12-08,631.633606,631.633606,631.633606,631.633606,266.052399,0.0,NatWest_Bank
1989-12-11,616.227905,616.227905,616.227905,616.227905,259.563263,0.0,NatWest_Bank
1989-12-12,606.984497,606.984497,606.984497,606.984497,255.669861,0.0,NatWest_Bank
1989-12-13,616.227905,616.227905,616.227905,616.227905,259.563263,0.0,NatWest_Bank
1989-12-14,616.227905,616.227905,616.227905,616.227905,259.563263,0.0,NatWest_Bank
1989-12-15,628.55249,628.55249,628.55249,628.55249,264.754547,0.0,NatWest_Bank
1989-12-18,640.877014,640.877014,640.877014,640.877014,269.94577,0.0,NatWest_Bank
1989-12-19,619.309082,619.309082,619.309082,619.309082,260.861115,0.0,NatWest_Bank
1989-12-20,634.714783,634.714783,634.714783,634.714783,267.350128,0.0,NatWest_Bank
1989-12-21,634.714783,634.714783,634.714783,634.714783,267.350128,0.0,NatWest_Bank
1989-12-22,631.633606,631.633606,631.633606,631.633606,266.052399,0.0,NatWest_Bank
1989-12-25,631.633606,631.633606,631.633606,631.633606,266.052399,0.0,NatWest_Bank
1989-12-26,631.633606,631.633606,631.633606,631.633606,266.052399,0.0,NatWest_Bank
1989-12-27,637.795898,637.795898,637.795898,637.795898,268.64798,0.0,NatWest_Bank
1989-12-28,643.958191,643.958191,643.958191,643.958191,271.243652,0.0,NatWest_Bank
1989-12-29,650.120483,650.120483,650.120483,650.120483,273.839264,0.0,NatWest_Bank
1990-01-01,650.120483,650.120483,650.120483,650.120483,273.839264,0.0,NatWest_Bank
1990-01-02,662.445007,662.445007,662.445007,662.445007,279.030487,0.0,NatWest_Bank
1990-01-03,671.688416,671.688416,671.688416,671.688416,282.923981,0.0,NatWest_Bank
1990-01-04,659.363892,659.363892,659.363892,659.363892,277.732727,0.0,NatWest_Bank
1990-01-05,647.039307,647.039307,647.039307,647.039307,272.541412,0.0,NatWest_Bank
1990-01-08,643.958191,643.958191,643.958191,643.958191,271.243652,0.0,NatWest_Bank
1990-01-09,640.877014,640.877014,640.877014,640.877014,269.94577,0.0,NatWest_Bank
1990-01-10,625.471313,625.471313,625.471313,625.471313,263.456604,0.0,NatWest_Bank
1990-01-11,634.714783,634.714783,634.714783,634.714783,267.350128,0.0,NatWest_Bank
1990-01-12,628.55249,628.55249,628.55249,628.55249,264.754547,0.0,NatWest_Bank
1990-01-15,619.309082,619.309082,619.309082,619.309082,260.861115,0.0,NatWest_Bank
1990-01-16,625.471313,625.471313,625.471313,625.471313,263.456604,0.0,NatWest_Bank
1990-01-17,625.471313,625.471313,625.471313,625.471313,263.456604,0.0,NatWest_Bank
1990-01-18,619.309082,619.309082,619.309082,619.309082,260.861115,0.0,NatWest_Bank
1990-01-19,616.227905,616.227905,616.227905,616.227905,259.563263,0.0,NatWest_Bank
1990-01-22,616.227905,616.227905,616.227905,616.227905,259.563263,0.0,NatWest_Bank
1990-01-23,622.390198,622.390198,622.390198,622.390198,262.158813,0.0,NatWest_Bank
1990-01-24,616.227905,616.227905,616.227905,616.227905,259.563263,0.0,NatWest_Bank
1990-01-25,616.227905,616.227905,616.227905,616.227905,259.563263,0.0,NatWest_Bank
1990-01-26,623.930786,623.930786,623.930786,623.930786,262.807861,0.0,NatWest_Bank
1990-01-29,640.877014,640.877014,640.877014,640.877014,269.94577,0.0,NatWest_Bank
1990-01-30,628.55249,628.55249,628.55249,628.55249,264.754547,0.0,NatWest_Bank
1990-01-31,628.55249,628.55249,628.55249,628.55249,264.754547,0.0,NatWest_Bank
1990-02-01,627.011902,627.011902,627.011902,627.011902,264.105591,0.0,NatWest_Bank
1990-02-02,659.363892,659.363892,659.363892,659.363892,277.732727,0.0,NatWest_Bank
1990-02-05,647.039307,647.039307,647.039307,647.039307,272.541412,0.0,NatWest_Bank
1990-02-06,640.877014,640.877014,640.877014,640.877014,269.94577,0.0,NatWest_Bank
1990-02-07,637.795898,637.795898,637.795898,637.795898,268.64798,0.0,NatWest_Bank
1990-02-08,643.958191,643.958191,643.958191,643.958191,271.243652,0.0,NatWest_Bank
1990-02-09,611.606201,611.606201,611.606201,611.606201,257.616547,0.0,NatWest_Bank
1990-02-12,576.173096,576.173096,576.173096,576.173096,242.691513,0.0,NatWest_Bank
1990-02-13,576.173096,576.173096,576.173096,576.173096,242.691513,0.0,NatWest_Bank
1990-02-14,585.416504,585.416504,585.416504,585.416504,246.585068,0.0,NatWest_Bank
1990-02-15,600.822205,600.822205,600.822205,600.822205,253.074158,0.0,NatWest_Bank
1990-02-16,597.741089,597.741089,597.741089,597.741089,251.776352,0.0,NatWest_Bank
1990-02-19,594.659912,594.659912,594.659912,594.659912,250.47847,0.0,NatWest_Bank
1990-02-20,588.497681,588.497681,588.497681,588.497681,247.88298,0.0,NatWest_Bank
1990-02-21,585.416504,585.416504,585.416504,585.416504,246.585068,0.0,NatWest_Bank
1990-02-22,588.497681,588.497681,588.497681,588.497681,247.88298,0.0,NatWest_Bank
1990-02-23,582.335388,582.335388,582.335388,582.335388,245.287247,0.0,NatWest_Bank
1990-02-26,582.335388,582.335388,582.335388,582.335388,245.287247,0.0,NatWest_Bank
1990-02-27,585.416504,585.416504,585.416504,585.416504,246.585068,0.0,NatWest_Bank
1990-02-28,588.497681,588.497681,588.497681,588.497681,247.88298,0.0,NatWest_Bank
1990-03-01,588.497681,588.497681,588.497681,588.497681,247.88298,0.0,NatWest_Bank
1990-03-02,588.497681,588.497681,588.497681,588.497681,247.88298,0.0,NatWest_Bank
1990-03-05,582.335388,582.335388,582.335388,582.335388,245.287247,0.0,NatWest_Bank
1990-03-06,573.09198,573.09198,573.09198,573.09198,241.393814,0.0,NatWest_Bank
1990-03-07,573.09198,573.09198,573.09198,573.09198,241.393814,0.0,NatWest_Bank
1990-03-08,566.929688,566.929688,566.929688,566.929688,238.798264,0.0,NatWest_Bank
1990-03-09,557.686279,557.686279,557.686279,557.686279,234.904709,0.0,NatWest_Bank
